date,dailycase,acccase,dailyvaccine,accvaccine,Mnuminter,Cnuminter,Mnumvac,Cnumvac,MscoreIntervention,CscoreIntervention,MscoreVaccine,CscoreVaccine
2021-01-24,0.16284310889333867,0.029420321532295422,0.15415989095103647,0.013034132968026094,0.22919939733206066,0.3730640532636421,0.43213313574850803,0.411410589081802,0.4056309769391067,0.46032727458146105,0.5669300434375928,0.49819859256068766
2021-01-25,0.1562240418252009,0.030646467406695993,0.14498084942959363,0.014011896043583008,0.2203897143677482,0.3415468067795383,0.454297863791248,0.4099140679124653,0.405041656417676,0.45839263234367233,0.5691219802074334,0.4999273127805166
2021-01-26,0.15190628200328551,0.03185408725134439,0.13682331775811268,0.014880846602029377,0.21525768654866706,0.3673230242468926,0.6007981206341244,0.505474219363923,0.4044369472559136,0.4564840548957853,0.57133413575445,0.5016834899453846
2021-01-27,0.14854367282279754,0.033050626175853484,0.12956025011769035,0.01565451772417079,0.2735942072289942,0.36892128022267884,0.6717145302205256,0.5461761129830437,0.4038216173297386,0.45460108419412315,0.5735919650324961,0.5034678985673123
2021-01-28,0.14593711673272095,0.034241721696930315,0.12308295751335414,0.016344487098783913,0.27377585276470134,0.3597433904452735,0.7096233913792227,0.5457424979230686,0.40320079633037775,0.45274194286700264,0.575916160352448,0.5052754931405824
2021-01-29,0.14312478292639938,0.03542443806107811,0.1172979762921092,0.016960710592022275,0.26204732217510124,0.3489118567075377,0.7149426889062204,0.5672597294034772,0.40257624720996993,0.4509035412697567,0.578322704030273,0.5070948271145934
2021-01-30,0.14004580497171204,0.03659536613614213,0.1307550498698046,0.01777024204222986,0.26207010753853355,0.33398516715451526,0.6863105041337304,0.5066275533360148,0.4019477821539549,0.44908173183858846,0.580823646167135,0.5089075389904909
2021-01-31,0.1354331884412732,0.037739859077005965,0.12426533075343069,0.018495039004831834,0.25947566575863756,0.34147794783912455,0.6806095568287016,0.5029194391090486,0.401314074887347,0.4472711658836975,0.5834265567793646,0.5106858363981382
2021-02-01,0.12958817445150553,0.038846064943733744,0.11844881993736575,0.01914464945743043,0.2506424116485134,0.3300249312291951,0.6606159768893836,0.4852096930285168,0.40067095930654223,0.4454652425266675,0.5861326071807371,0.5123921751051531
2021-02-02,0.125634178268299,0.039930065235729194,0.11323079605229353,0.019727418571912236,0.23234719271142343,0.33267572867823725,0.7991571882894065,0.5051433429641254,0.4000091336354281,0.44365489004965253,0.5889287499407216,0.5139717311055852
2021-02-03,0.12303113491506669,0.041003078935179606,0.10854574222603616,0.02025066352627868,0.23787886720724732,0.3556614135091369,0.8086663145172731,0.48021133521285075,0.3993108932915976,0.4418284807431596,0.5917724404272626,0.5153446623670059
2021-02-04,0.12026049728664513,0.0420627785286034,0.10433604548490684,0.020720818760539543,0.24542416217278876,0.35064203239599573,0.7501427932793621,0.47915382638737836,0.3985444074212761,0.4399701398032854,0.5945599329105054,0.5163977188996228
2021-02-05,0.11767172216744225,0.04311000866604046,0.10055090955038783,0.02114355739979021,0.25477577843454297,0.32821082996108203,0.7578677557691686,0.5065788566409897,0.39765515828087866,0.4380581770851903,0.5971119090474984,0.5169917707271938
2021-02-06,0.11531971823831783,0.04414614574285618,0.1062895072672741,0.0216507449148796,0.23502434066362643,0.325899963596665,0.716018662969658,0.47465221339317737,0.39656840814012667,0.4360666314892715,0.5991942214807952,0.517003573513028
2021-02-07,0.11148373178655874,0.04515725631286974,0.10233321604011031,0.02210730941445246,0.23001587324824177,0.30344549167344614,0.6751011105780259,0.4388540932153367,0.3941977597221739,0.43486179376946027,0.6004571918288089,0.5178049271899132
2021-02-08,0.10676117222845453,0.04613480897508745,0.09877004855599834,0.022518506590258985,0.21785875767274557,0.30355234138325143,0.6495839236703574,0.427741563695685,0.39163130596982904,0.43360589344204625,0.601719177417632,0.5187289807050438
2021-02-09,0.10323386716749255,0.04708889186286374,0.09555951428981288,0.022889009135809282,0.25396482274533977,0.3036486165811453,0.6168957872583123,0.4177287992197173,0.3888734102960272,0.4322871434545979,0.6029888690228175,0.5198500422879743
2021-02-10,0.10131739732934729,0.048033309375570175,0.0926655553907451,0.023222978204482853,0.253499884432291,0.3163944203663935,0.5809781052557028,0.42273655741714516,0.3859281763575266,0.4308992958345686,0.6042547502822749,0.5212184635810423
2021-02-11,0.0998726500256729,0.04897171504050305,0.09005601377960507,0.023524124907643742,0.23660161737040747,0.31019324022584693,0.566307170807534,0.42024675308823856,0.38280053362749633,0.42943704723503845,0.6054861705866033,0.5228747045730302
2021-02-12,0.09800636993612277,0.0498998269301057,0.08770217075036073,0.023795763445611136,0.22135914414824384,0.3096479186809564,0.5466406151698049,0.39701502864438165,0.37949680196591956,0.42788963014711046,0.6066556084811806,0.5248417836185151
2021-02-13,0.0961048666809117,0.050816852070469674,0.10090784879164985,0.024253516559298596,0.22530411876901477,0.2990725885427708,0.5160463332049703,0.3690673565143009,0.37604304107049996,0.42625235818721463,0.6077456232421439,0.5271132996446491
2021-02-14,0.09284193010586785,0.05171020122890358,0.09751476909985946,0.024666647008230572,0.22128863449633412,0.28449245235236326,0.4852258348983451,0.35082202459054534,0.37248138630519495,0.42455029390776455,0.6087323581105446,0.5296746878830525
2021-02-15,0.08929578872976707,0.05257694782188166,0.09445172098685649,0.025039593875669883,0.21135719643399037,0.2939670364174051,0.44618495966382077,0.3204103100179422,0.36885521975667374,0.4228206433208493,0.6096092671580046,0.5325505284507966
2021-02-16,0.08670795986876711,0.05342526821092632,0.09168600656124253,0.02537633835150288,0.22003108883493547,0.3050346650911789,0.4413538328256264,0.34866116939726943,0.3652097284054251,0.42110018721515025,0.6103851755523344,0.535802492891489
2021-02-17,0.08602296142339477,0.05427178055402118,0.08918827646498328,0.02568045391898429,0.2114975909319492,0.3125193265090021,0.45618673913844604,0.395047910104905,0.3615863838857669,0.4194100363844192,0.611066729342265,0.5394684444690342
2021-02-18,0.08533673341492304,0.05511612933202584,0.08693216718972312,0.025955150513934003,0.189951540247536,0.30422839172343946,0.49356079587315554,0.3952337030909569,0.35803675424424625,0.41776357580374807,0.6116582587748934,0.5435579052727014
2021-02-19,0.08506244906323661,0.05596167187030042,0.08489398120464349,0.026203313471338197,0.1780293373783314,0.28921787125884285,0.5081576140616262,0.4231908904880966,0.35460021991532986,0.41616970713339935,0.6121727382508827,0.5480806121604717
2021-02-20,0.08413498280767076,0.05680228668425514,0.1071979335720931,0.026762498191887394,0.18358910654071484,0.29068649240373207,0.47824794653519176,0.40679404028501576,0.35130918955154056,0.414658248213388,0.6126159658840276,0.5530218811627351
2021-02-21,0.08237624413013082,0.05763029070103874,0.10322150939243366,0.027267807999989457,0.20242450302060389,0.3095398066722364,0.44324338792412166,0.3711604560677991,0.34819269571731404,0.41328166165335095,0.6130136243071577,0.5583316782205436
2021-02-22,0.08092983695858257,0.058448226989998575,0.09962777418953593,0.027724487057277907,0.19560387502715326,0.2990520141797741,0.4275523666068419,0.3944377024833447,0.34526945346699506,0.41208987006857717,0.6134469409211531,0.5639583455090664
2021-02-23,0.07993653936621617,0.05925991116670253,0.09637955389623129,0.028137259311676474,0.18818469253915016,0.2770663808292768,0.43568192863640337,0.422408875840706,0.3425550250567869,0.4111157274751684,0.6140356274180648,0.5699108432445579
2021-02-24,0.07937498894672386,0.0600689837539891,0.09344334814999973,0.02851038186981953,0.18523950130732664,0.2746937411230518,0.4478096738794515,0.5031244719265552,0.3400781266475816,0.4103777116415658,0.6149245573528231,0.5762146848151607
2021-02-25,0.07976387711330067,0.06088372721985769,0.0907889558804289,0.028847692576062976,0.1875901374663118,0.2900431368995192,0.48902918228393344,0.48605232573033424,0.33786439568175247,0.40989052513997015,0.6162401155701509,0.5828924167923119
2021-02-26,0.07932846903715107,0.061696605243850344,0.0883891410979454,0.029152652482860714,0.1821982462735087,0.2989237856252737,0.4992339789482868,0.5190839677136818,0.3359382229598024,0.4096633050254573,0.6180781130813214,0.5899420505726592
2021-02-27,0.07890959387320196,0.06250759971165168,0.14876207230494987,0.030296011533775567,0.17857558414007493,0.29446570845213704,0.49732130955594617,0.5004987094697475,0.33432791734703804,0.40970805389815856,0.62052690351472,0.5973759509718368
2021-02-28,0.07732446750521019,0.06330615478726115,0.14082737001933252,0.03132985261923832,0.17279574652814247,0.30042183397252914,0.48127388601279425,0.4629349155806828,0.333055403957713,0.41002512354246945,0.6236560756437581,0.605216054526934
2021-03-01,0.07531184691538419,0.06408831966560248,0.13365228716025057,0.03226472013969518,0.17382804642980007,0.3033116114530089,0.5112959193276584,0.484309496484122,0.3321272665118768,0.4106041097696683,0.6275298591004153,0.6134945774097016
2021-03-02,0.07460805875878318,0.06486564380236226,0.12716376293944154,0.03311013344973857,0.1735101015372689,0.3184026647352886,0.532084864525668,0.5105549708924652,0.33154042673138906,0.41145532904988597,0.6321880677281313,0.6222274820744362
2021-03-03,0.07460650882441883,0.0656442725782659,0.12129582529621401,0.03387468828798354,0.17072016384200592,0.3170801959514363,0.5540649927565012,0.47897279256503017,0.3312987648219477,0.4125988846265396,0.6376455102400985,0.631385951736899
2021-03-04,0.07518677677965659,0.06642928553947039,0.11598889192593244,0.03456614784859685,0.18070655912412004,0.3308514356928959,0.5501019413221484,0.478063419908673,0.33139792681997265,0.41405002676894415,0.6438934530369166,0.6409295898947354
2021-03-05,0.0758178365822119,0.06722103350144742,0.11118914224907264,0.03519152460972232,0.18723707026450506,0.31587133737529827,0.5639985561070382,0.47032881295806583,0.33181060201866636,0.41581087534427785,0.6508995481911752,0.6508418416531281
2021-03-06,0.07594690734375205,0.0680149448194657,0.2070760185184487,0.037147573503629606,0.1768865828559096,0.3222721553376916,0.5559115018798028,0.46333315763074656,0.3325036746225485,0.4178842940316799,0.6586392313479746,0.6611072195204764
2021-03-07,0.07510490993550704,0.06880227203369671,0.1935909931508088,0.038916800715500834,0.17252613404705983,0.32806163296914254,0.5215889874195617,0.44318551956457863,0.3334731698451357,0.42026653530100283,0.6670812764842059,0.671713754747587
2021-03-08,0.07407221389293707,0.06958123714894267,0.18139356950744756,0.040517095356128054,0.16983224285184664,0.3083679039301728,0.5302560241470118,0.48023506673749766,0.3347271712708597,0.42294613928655733,0.6761866431539768,0.6826503307164506
2021-03-09,0.07382833486896598,0.07035880628517757,0.1703605166940674,0.04196462524467293,0.15989515514932898,0.30052514425531646,0.530154167802442,0.4861143690964519,0.336269352828268,0.4259022032414181,0.6858972348345327,0.6939080555168607
2021-03-10,0.07455495864285104,0.0711435711870168,0.16038044960068792,0.04327400404052446,0.14465681802525468,0.3058933232281388,0.5824706254558919,0.5397860408529508,0.3381031225601423,0.4291011534519244,0.6961212311763535,0.7054604064828728
2021-03-11,0.07598336810445734,0.07194173111684783,0.15135268079511818,0.04445844187418436,0.1333721395359813,0.30327252545031136,0.6218551077824258,0.5468944743087767,0.3402364687687946,0.4325165536732618,0.7067295346474058,0.7172636313807699
2021-03-12,0.07793481009418497,0.07275789545682625,0.14318618539499936,0.04552988115543208,0.1369107501194675,0.27847346216227686,0.6384280014302857,0.5671375123810545,0.34268022980733165,0.4361302081301337,0.7175765422064081,0.7292600710776383
2021-03-13,0.07853523966699338,0.0735799607942132,0.2723063733752408,0.04839283004891753,0.1388622209115506,0.270990936015924,0.6327796166717694,0.5509204066342335,0.3454378384300377,0.43993497745220056,0.7285547692635777,0.741363465589667
2021-03-14,0.07769015625506664,0.07439498616937792,0.25261395489720967,0.05098273146335997,0.12813243480699954,0.2667137013215231,0.632432775774767,0.5431553276349677,0.3485154879496763,0.44393207267177126,0.7395664021203674,0.7534494515883065
2021-03-15,0.07667428300109241,0.07520140650016918,0.23479940488696924,0.05332565995234414,0.12842131291465841,0.25536983615749537,0.6575192058171698,0.6327995219667331,0.3519078367919434,0.4481152645190841,0.7505139117499063,0.7654211287338002
2021-03-16,0.07780527177922297,0.07601833468733327,0.21868344296853023,0.05544519405701643,0.1249345619080439,0.26005573944002114,0.6754514248529285,0.6034240613828963,0.3555996422209886,0.4524664101471613,0.7613168879611417,0.7772167562807615
2021-03-17,0.08039797098352416,0.07685877382835891,0.20410394223506537,0.057362656333861194,0.12178023025129169,0.24685630432914404,0.682150001282614,0.6044658047304678,0.3595541343343772,0.45696979697194307,0.7719033675075642,0.7888066117971329
2021-03-18,0.08334392945428427,0.07772584162350056,0.1909142812018372,0.059097330102046784,0.1351666776119241,0.2398973690204981,0.7056698956838635,0.6606388446084653,0.3637173245482672,0.4616006181555524,0.7822168950426747,0.8001792903341237
2021-03-19,0.08527744032878716,0.07861047592017292,0.1789818553318337,0.06066665520413762,0.13353611358261455,0.23360175767041289,0.7253606857075998,0.6769398366183232,0.36802222967838316,0.4663416366106267,0.7922407803404263,0.8113097922114504
2021-03-20,0.08693730738231929,0.07951020817200197,0.35910026692951375,0.06473486381519822,0.1482997176235713,0.23288800611190483,0.7114320594112733,0.6295577925031254,0.37242588548052497,0.4711791370765188,0.8019545017578973,0.8221621488615394
2021-03-21,0.08729971795704486,0.08041343944916123,0.3311456702226483,0.06841535208689722,0.1591580949431339,0.25964128691541793,0.6702635187757301,0.5935945104206697,0.3769063725362438,0.47609500773560137,0.8113215522262405,0.8327092813542772
2021-03-22,0.08766109799515304,0.08132013809024104,0.3058551064227034,0.07174509511364931,0.1614873750350983,0.26890057930121913,0.6869771766461475,0.6369892825671398,0.3814375555350902,0.4810728232637583,0.8203325437201747,0.8429704918269207
2021-03-23,0.09069641919239142,0.08225413630940516,0.2829745513358655,0.07475753759422313,0.16609272290481128,0.2623335177990742,0.6767064510022164,0.7038592540634516,0.3859815699970837,0.48611060403754036,0.8290249496717637,0.852975889630391
2021-03-24,0.09465147816309574,0.0832236191098449,0.26227422923362076,0.07748293168652969,0.17025923826836492,0.2563922157701803,0.6721752166406011,0.6884306958205565,0.3905090296407552,0.49120519325292034,0.837436794492029,0.8627511897573286
2021-03-25,0.09907287299160171,0.08423272850215476,0.24354629336463035,0.07994864239027316,0.19276306431203544,0.2759224686033622,0.6537936113845688,0.6951789966695116,0.3949978997068786,0.4963419592100467,0.8455895964402957,0.8723032812516275
2021-03-26,0.1029780773415701,0.08527684346215866,0.22660272920664673,0.08217942360375864,0.18689528341300046,0.2935919060798426,0.6657270122372527,0.7288927837715435,0.3994281984742216,0.5015061406720638,0.8534799561959243,0.8816151154225087
2021-03-27,0.10541400114242255,0.08634284255946564,0.450261630121796,0.08751304482516752,0.18783107029165058,0.30708744814579614,0.6400261890727813,0.7041786508445451,0.40379206944714074,0.5066955451610817,0.8610840185212195,0.8906474649684537
2021-03-28,0.10752292877179646,0.08742779564302348,0.4136282556935954,0.0923385252338029,0.19492211126129685,0.3168068521323687,0.6389892598166087,0.6749172037498843,0.40809219215685144,0.5119234979028037,0.86839845368166,0.8993533695672221
2021-03-29,0.10917968101154671,0.08852765709843809,0.38048487327119895,0.09670429128870574,0.19634215477079783,0.3256003069607276,0.6872414610371155,0.6691486952077429,0.4123147443370903,0.5171867521259211,0.8754706782849053,0.9076931148989321
2021-03-30,0.11319676865107425,0.08966347131121688,0.3504989032189868,0.10065415158084111,0.1988757615550908,0.34351735542519884,0.6880543122076274,0.6639297250318535,0.4164229878554709,0.5224685498390526,0.8823701146654233,0.9156582573898743
2021-03-31,0.11827170673771928,0.09084466454618409,0.3233694763438425,0.10422773768714143,0.20366566614690293,0.34727610850568585,0.7268715422962235,0.6937157511126553,0.42037223733044443,0.5277501010486473,0.88914915857852,0.9232672112237605
2021-04-01,0.12394079698305495,0.09207652747613689,0.29882440728478926,0.10746090284655647,0.19925758916960726,0.35814759626034914,0.7318432802717733,0.7344673191739327,0.42412810986314003,0.5330193956222653,0.8958328847586369,0.9305116378559021
2021-04-02,0.13012510760372853,0.0933636474772935,0.27661745734349014,0.11038608250990722,0.200264618511312,0.34308109955679006,0.7157142289595861,0.7230270871372062,0.4276572663166646,0.5382574467902601,0.9024250187427344,0.9373601356940513
2021-04-03,0.1350894144905324,0.09469513367144232,0.521942689755196,0.1167146306546181,0.22490269935779672,0.35186171481728584,0.6979481875568048,0.7816900629436224,0.43093085025589783,0.54341449133763,0.9089196891231672,0.943777559220505
2021-04-04,0.13829112479958877,0.09605525582564951,0.47848503929262487,0.12244035577304717,0.23470611588984627,0.372256903048343,0.6787010862978115,0.793357408683574,0.43393194874334046,0.5484281641692541,0.9153045228925462,0.9497538626706514
2021-04-05,0.14103153371377333,0.0974398926239507,0.43916685978851466,0.12762068847859645,0.24232695999635065,0.3633174764242441,0.718407293838141,0.8591232593180662,0.4366485236632209,0.5532531962803403,0.9215812071655574,0.9552863855376205
2021-04-06,0.14664863711354556,0.09887469980004594,0.40359379851238275,0.132307586373907,0.2417293533665639,0.4050326688186689,0.7273582968756769,0.8427117967082173,0.4390678378509169,0.5578418505971044,0.9277769354312435,0.9603967448167264
2021-04-07,0.15578124944966804,0.10039103192880827,0.37140908143713536,0.13654805591208402,0.25492492891663615,0.4328139160935118,0.7941625540552764,0.820962391751135,0.44117167255933004,0.5621346728462157,0.9339263679772585,0.9651065103518455
2021-04-08,0.16359455145400756,0.10197711504426107,0.34228993045006323,0.14038462444396096,0.26311740643144754,0.44051814276937407,0.8625369399523932,0.8702955872598461,0.44293803087413164,0.5660707665953939,0.9400450459753384,0.9694260370280651
2021-04-09,0.17276008272978488,0.1036450071161219,0.31594432248316506,0.1438557672160783,0.25679345775592083,0.4524687823686948,0.9228121705280377,0.9839405181649722,0.44434935600301145,0.5695961905831604,0.94613078782814,0.9734141851000535
2021-04-10,0.18073160028888277,0.10538405280299276,0.6200489351264277,0.1515456722843423,0.2723002776931015,0.47573166309427517,0.9234013026348413,0.9556415261329806,0.4454085398514932,0.572673509249297,0.95215619079035,0.9771569978160193
2021-04-11,0.18512165973650593,0.10716230008650085,0.567249248843114,0.15850314263251516,0.28383267925550765,0.4768581185261899,0.9064815846535247,0.9645429094445408,0.44613145544488003,0.5752680312679015,0.9580838666322804,0.9807101660741524
2021-04-12,0.18811377510422164,0.10896727538010424,0.5194784942893971,0.16479794534277986,0.2905205085827593,0.4803673648583921,0.9229055202292188,0.96569550253702,0.4465430330885653,0.5773596414239206,0.9638834245554792,0.9841120833549282
2021-04-13,0.1926576968501837,0.11081281856630562,0.47625765480180204,0.17049320094609044,0.2915764905286394,0.4860324457451771,0.9203125531693659,0.9598373677278391,0.4466725886980606,0.578936019179829,0.9695477803918804,0.9873601341322132
2021-04-14,0.20024421048459415,0.11272606822371864,0.4371533471931577,0.17564601680209965,0.2912831837081858,0.47870764062127524,0.944938678492517,0.9959427510074821,0.4465442464912179,0.5799981661081849,0.9750535770672217,0.9904186088332717
2021-04-15,0.20599436618600475,0.11469064057128213,0.40177347337742547,0.1803080600891418,0.29975877604537665,0.4895108743103721,0.9481802296816951,0.9872038826706773,0.4461778207863066,0.580549785830443,0.9803298211963705,0.9932225941120574
2021-04-16,0.20882691878974297,0.11668050689101529,0.36976328654820323,0.18452607616803976,0.3199141854935978,0.5167155280268951,0.9844313736884773,1.0,0.4455887443264715,0.5805819305580084,0.9852631288310162,0.995676662009574
2021-04-17,0.21307293196452032,0.11870827383557848,0.7331384549834845,0.1937850698669693,0.3319064273469739,0.5413291404595102,0.9458336161021305,0.935667773574629,0.44478267033271157,0.5800819536860288,0.989704225934221,0.99767368192851
2021-04-18,0.21476513912494577,0.1207511583220556,0.6695692038738789,0.20216221711079416,0.35524350472433275,0.5337180284173928,0.8998059322992136,0.8636609689835675,0.44375109881931374,0.579035467248835,0.9935048614057833,0.9991112227800191
2021-04-19,0.21308603096515297,0.12277908490413836,0.6120544002928275,0.20974151008480443,0.3388969826250089,0.5243417776350264,0.9009995821566013,0.8882232113425089,0.4424749852777983,0.5774307397926169,0.9965299575027127,0.9998974451184665
2021-04-20,0.2144866759773648,0.1248195248648604,0.5600173878964302,0.21659894048337477,0.32160993507245345,0.5058984137118363,0.8909735282594885,0.8621402764284695,0.44093779610487044,0.5752622366594297,0.9986736940770959,1.0
2021-04-21,0.21645736049171133,0.12687756173284237,0.5129364376651746,0.22280326168556083,0.31221279336428576,0.5141118780565012,0.8977680829529406,0.9282522031382912,0.43913676188479245,0.5725355682176826,0.9998523226702225,0.9993742077696894
2021-04-22,0.21935692282175773,0.12896148014849973,0.47033951533825885,0.22841667830189127,0.30246195114547225,0.509092972121982,0.9039155187438781,0.9811667635048636,0.4370771034386732,0.5692736047619418,1.0,0.9979775112046464
2021-04-23,0.21950155278512126,0.13104670354101378,0.43179954744002363,0.2334954700167588,0.28989371362573146,0.5194921862112614,0.9697670272088659,0.9531328690722615,0.4347654312472685,0.5655051006598353,0.999077962081033,0.99580440304131
2021-04-24,0.21957378849981907,0.133132584963894,0.8065415999256959,0.24377291451998973,0.2872633009585641,0.5189409096974064,0.9563648058605305,0.9346697275175404,0.4321973162080802,0.5612697131411196,0.9970631347386191,0.9928291029799254
2021-04-25,0.21776331782299105,0.13520232872722238,0.7359821503059784,0.25307153410951844,0.2948729092738577,0.4885619699590631,0.918853992957555,0.8903618633432466,0.4293623619598361,0.5566065667066142,0.9939353219351048,0.989021537911385
2021-04-26,0.21492776302712444,0.13724678962838624,0.6721427766959144,0.2614845539563726,0.29426566114745395,0.4834864215997953,0.9261663256754807,0.939984041815653,0.4262613517202983,0.5515564198723546,0.9897285975134749,0.9843966764846601
2021-04-27,0.21469029636682252,0.13928914293175856,0.6143834485588038,0.26909631996345423,0.2774833388989546,0.5013043515116834,0.9772059388164166,0.9296740089024159,0.4228911994241564,0.5461560118634733,0.9845376493631576,0.9790151850152878
2021-04-28,0.21680347474005388,0.1413503566387065,0.5621250948735723,0.2759831445335572,0.27353751653770014,0.5049752720449006,0.9789608900186492,0.9479489816102352,0.4192481241546766,0.5404252518665066,0.9784687586847856,0.9729273314906326
2021-04-29,0.2177551537630762,0.14342006883160752,0.514843797699899,0.2822140717656567,0.2724648588846277,0.4958465478362154,0.9805487006454027,0.9575826903844649,0.41533225692556575,0.5343813160890764,0.9716131646740347,0.9661396289433661
2021-04-30,0.21923309441626818,0.14550297328027537,0.47206553887623387,0.2878515697570314,0.2664996300433136,0.4751372167249743,0.9883315193431388,0.9801004139117875,0.4111468059207698,0.528037384543074,0.9640591490826678,0.9586614937427094
2021-05-01,0.21911316843861495,0.14758481559261297,0.7815476368498878,0.29778238987454475,0.26359988855441385,0.4688502388443669,0.9588823068779276,0.9521682664598818,0.40670272627413145,0.5214067075431313,0.9558765733497292,0.9505207532760993
