date,dailycase,acccase,dailyvaccine,accvaccine,Mnuminter,Cnuminter,Mnumvac,Cnumvac,MscoreIntervention,CscoreIntervention,MscoreVaccine,CscoreVaccine,dailyvaccine3,accvaccine3
2021-07-14,535.3861102255984,1411206.8347375768,54882.63086719169,25609003.093971893,26.28121367280704,25.348946777483537,28.344464360750703,6.504112832852119,74.8169690999777,67.0871983485923,84.36030821355138,19.65720140854279,0.0,0.0
2021-07-15,527.5398139899016,1411734.3742879748,49655.713625933495,25658658.799458113,25.873479036068215,24.36333279569411,27.83546775342521,6.45610208672097,74.78212870871295,66.80096139262722,84.28177553111833,19.493811370123264,0.0,0.0
2021-07-16,520.155069780176,1412254.529119115,44926.59802956816,25703585.39010887,25.599814365217487,23.757301099207453,28.898756541723397,6.98409236562117,74.7373995761608,66.48265518286885,84.2644984611507,19.344811229227982,0.0,0.0
2021-07-17,513.0926821645758,1412767.6215852317,69203.58875353445,25772788.972174622,25.066498710066632,23.01851051650113,29.09887496681671,6.604654996527195,74.67958236552806,66.13336158740785,84.29865764893901,19.20645041676672,0.0,0.0
2021-07-18,500.22671240579115,1413267.8481020445,62612.77076224125,25835401.7368697,25.155403595021376,22.540557132906404,28.32755353967752,6.356592615349797,74.6077884013812,65.75552895596581,84.3728918513253,19.07459716299835,0.0,0.0
2021-07-19,487.34797786484825,1413755.1959028377,56649.64972517844,25892051.381092183,24.378698489159216,22.012885023940946,27.534453200957735,6.036917127525633,74.52349817860443,65.3550582914775,84.47885044140149,18.949744590168827,0.0,0.0
2021-07-20,487.029122829516,1414242.2248653653,51254.44497955244,25943305.821082164,24.723584347967044,21.24975311549938,27.388314800598504,5.7476869243737,74.43158603841542,64.9405004572257,84.61236544827514,18.83369229401056,0.0,0.0
2021-07-21,495.97873019393614,1414738.2034504393,46373.06925911436,25989678.885817952,24.178481075827587,20.65453853208322,27.637046724763753,6.343145313516641,74.3383056799048,64.52156317411044,84.76852578863586,18.727837221483306,0.0,0.0
2021-07-22,510.3617082922971,1415248.565027354,41956.58646590162,26031635.468183994,23.3995781150556,20.306487242790865,26.719232749598824,6.119988616656224,74.25035609347212,64.10792658971663,84.93857370575245,18.63304494002801,0.0,0.0
2021-07-23,522.0415456136575,1415770.6064540294,37960.72108276909,26069596.185551368,23.742475437897017,19.13444083712354,26.174543915563845,5.822846843237736,74.17490012226747,63.70817230857721,85.11196330244488,18.54860834940328,0.0,0.0
2021-07-24,530.4185412797946,1416301.024887631,59143.795291395356,26128739.977476306,22.814620633147495,18.45497028037198,25.015063541228066,5.363528095698236,74.11756565138862,63.33073347887846,85.27786257091188,18.47237659460949,0.0,0.0
2021-07-25,525.0453468662206,1416826.0701370118,53511.052876427966,26182251.027299967,22.070371048210674,17.93544930071128,23.394581297404525,4.947953990883944,74.08274754488485,62.98329458084935,85.42508366186513,18.403301779303597,0.0,0.0
2021-07-26,524.6600757357168,1417350.730124491,48414.76212116506,26230665.786653437,21.301764280941196,17.655882700362294,23.357002126185336,4.667196467660172,74.075652639236,62.67496857712384,85.54560202330754,18.34094665739729,0.0,0.0
2021-07-27,546.4067352092518,1417897.1367797987,43803.83239114296,26274469.61653584,21.463501016236865,18.545798634471122,24.275382876908353,5.17508251882148,74.10222708802564,62.41705000536361,85.63421782607224,18.28474101876843,0.0,0.0
2021-07-28,577.8918080723943,1418475.0285155317,39632.0388266462,26314101.653088875,23.70507234986979,19.065246383996882,24.43963212686187,5.253646088522228,74.16850949900906,62.21871849369554,85.68861620397406,18.233744906854056,0.0,0.0
2021-07-29,611.4259216142948,1419086.454371651,35857.55893558189,26349959.20996427,24.87601784123083,19.82093720513166,24.778714781699097,5.991394080641222,74.27969698151185,62.08467011774993,85.70878325006264,18.186217402906,0.0,0.0
2021-07-30,639.0044052886675,1419725.4587176386,32442.553320367195,26382401.76141812,25.74496852360415,20.695133662375103,25.085503850315515,6.182689882613872,74.44353927290766,62.01899040959172,85.69634236942719,18.14049080067128,0.0,0.0
2021-07-31,664.1468428955578,1420389.6055068402,52029.548254183486,26434431.30798146,26.150209616841398,20.438454265801873,24.79164634058243,5.879576560275295,74.66990595589928,62.02693819230191,85.65391357891207,18.09524145410293,0.0,0.0
2021-08-01,671.2757150046767,1421060.8811732258,47074.35317962205,26481505.65962825,25.659713462585835,19.92050624020159,23.76387049805504,5.4148549828497705,74.96525654299958,62.11126299348848,85.58340902069874,18.049244781847094,0.0,0.0
2021-08-02,669.9161230987905,1421730.7972523007,42591.081445991076,26524096.73968492,25.406407418403575,19.5471246933293,22.45302568806199,5.661059270320335,75.3316101635665,62.27016816221334,85.48531791205033,18.000956355884437,0.0,0.0
2021-08-03,695.4479209104392,1422426.245133348,38534.78797311197,26562631.526398998,26.224844807496755,20.25692234190429,22.028928003293082,5.693339339828218,75.77122328317303,62.50369257225344,85.3615612405793,17.949069312688,0.0,0.0
2021-08-04,754.9290713242314,1423181.1741685758,34864.80816464898,26597496.333422866,26.10819292102082,21.470548786028466,21.454744383697165,5.8177832122763915,76.28421853654685,62.81161615363247,85.21452777466007,17.892297444588653,0.0,0.0
2021-08-05,833.7929693225145,1424014.9671052103,31544.35024297838,26629040.682632357,26.76455550021393,21.711448901733885,31.12572111263548,6.406565763705884,76.8677498377608,63.19180575032894,85.04625691445841,17.82935269371099,0.0,0.0
2021-08-06,913.9079246519358,1424928.875000258,28540.12640930867,26657580.808105487,27.26316926226514,21.643691863450844,35.01850957940115,6.844035691118353,77.51564745795308,63.63754440100206,84.86058827499654,17.7598052676121,0.0,0.0
2021-08-07,973.0595508934662,1425901.9345243375,43810.87627971126,26701391.683537275,26.666676951392663,21.582387876436968,33.588175333310936,6.573175149025091,78.2171040952043,64.13861850129884,84.66008428500298,17.683597126272083,0.0,0.0
2021-08-08,1002.7681651022248,1426904.7026651513,39638.41187097699,26741030.094639815,26.698422003649675,20.860255697530913,33.15120625382831,6.232872753786644,78.95715599539339,64.68142950368332,84.44664921311572,17.601127607998574,0.0,0.0
2021-08-09,1030.504530337457,1427935.2071734876,35863.32502518662,26776893.41896872,26.631905622333225,22.11165991712377,32.374900896128494,6.21069439627766,79.72068765781292,65.25038499207508,84.22914328837871,17.515330350782026,0.0,0.0
2021-08-10,1104.8374322267448,1429040.0445857842,32447.770260117402,26809341.188598022,27.619343182332386,22.862930401375646,34.720148430356325,6.38110445381323,80.4909543743259,65.82898603579217,84.01823894309635,17.429691587580635,0.0,0.0
2021-08-11,1203.9005339395296,1430243.9451016681,29357.506425193682,26838698.694451783,28.512739069910516,24.304556077727526,35.69918191337812,6.440046886795354,81.24985292885518,66.40031532038242,83.82150194145751,17.346517510202858,0.0,0.0
2021-08-12,1316.957625966037,1431560.9027112748,26561.55343180498,26865260.24736601,30.36866868264059,26.656503118375582,36.20402173124428,6.8743281357516866,81.9785045850982,66.94667863921114,83.64070634157216,17.267368716920704,0.0,0.0
2021-08-13,1404.0092806503924,1432964.911977101,24031.88167597495,26889292.128573235,31.571652617826945,28.022550440661874,36.279829185424084,7.076773075237522,82.66344634583298,67.45631462528912,83.47241949006845,17.19245536124008,0.0,0.0
2021-08-14,1453.1512539291662,1434418.0632175952,40473.60723311402,26929765.73538186,31.707685701863866,26.591831350860094,35.30079783428424,6.68850897277562,83.29671020781291,67.92272771290898,83.3107713362397,17.12060088105993,0.0,0.0
2021-08-15,1493.6130392747452,1435911.6762446938,36618.97797229352,26966384.71296952,31.259334682577798,26.15451407929017,36.03405518349969,6.527698594394179,83.87201354140895,68.34040914361697,83.14795341743786,17.050037304068958,0.0,0.0
2021-08-16,1517.6498926801064,1437429.3261263382,33131.45626021764,26999516.168881256,30.567969474628224,25.473131785940645,34.41176421344307,6.191727299648655,84.38358191103845,68.70515631542787,82.97546725464107,16.97898593459373,0.0,0.0
2021-08-17,1603.3022838629595,1439032.6284001986,29976.07947317916,27029492.24803876,29.847210476964392,24.570928758607817,32.65826285958673,5.697277080579483,84.82576104803411,69.01337799987452,82.79049886281948,16.90631452303051,0.0,0.0
2021-08-18,1728.0353996980912,1440760.66379083,27121.21476116042,27056613.46251399,30.4331904315982,24.992745067354296,31.928904491933615,5.630869739565228,85.1947288249714,69.26085907468358,82.60513001654311,16.83151564589206,0.0,0.0
2021-08-19,1834.412980688914,1442595.0767632988,24538.24192652893,27081151.704181563,30.106219914273353,24.231531251346457,30.792818349741225,5.951739288207288,85.48837467345227,69.44287075878614,82.43502655918599,16.753810133408827,0.0,0.0
2021-08-20,1963.6117444434738,1444558.6885002893,22201.266504762167,27103352.970451813,30.000865636714828,25.25709970368369,30.907788030727723,5.956335546473639,85.70822481796944,69.55513668895102,82.29304805934072,16.672160060883463,0.0,0.0
2021-08-21,2034.6011021208167,1446593.2895956517,40110.8601723106,27143463.830411777,29.334116528406565,24.851661636635964,29.011808218136103,5.77001787536702,85.85531404581243,69.5958356268885,82.1855961294738,16.585431723029217,0.0,0.0
2021-08-22,2037.305759061874,1448630.5953485842,36290.77825088047,27179754.608470246,28.730867335184293,23.913408147369246,27.391636006775755,5.3157304586347545,85.93104660828575,69.56460275155719,82.11043667699153,16.492107203601968,0.0,0.0
2021-08-23,2065.467115343414,1450696.062458369,32834.513655347575,27212589.121951275,29.423165684256617,24.207369276209164,27.06862305372978,5.761851367363434,85.93953016220894,69.46264278640024,82.06201873066775,16.39130756069369,0.0,0.0
2021-08-24,2159.613104363526,1452855.6755576911,29707.417116570366,27242296.538909934,30.620959428679274,25.0447626785212,27.823992286749608,5.498817903790487,85.88741140260198,69.29535463324905,82.04100267224777,16.283662587557977,0.0,0.0
2021-08-25,2270.6023325249257,1455126.2778856435,26878.139295803263,27269174.678062715,31.323725197411594,25.23097575676658,28.316945402321892,5.546549532003302,85.78196705601424,69.0695710985325,82.04917011472435,16.169714735563744,0.0,0.0
2021-08-26,2416.2592532434214,1457542.537134739,24318.31650561105,27293492.994438794,30.72146565477374,25.113739970402555,28.001045840181717,6.065925767074083,85.6311309127922,68.79331795327013,82.08472094677835,16.049812929684187,0.0,0.0
2021-08-27,2542.6155148444536,1460085.1526458203,22002.2863621248,27315495.28068362,30.27180225906261,24.341002830332613,27.52475576014493,5.8691709321066,85.44258773841483,68.47606781699658,82.14286852147418,15.924090882117234,0.0,0.0
2021-08-28,2606.7473705759267,1462691.9000129816,42752.54480459502,27358247.825381998,30.1506782343855,24.022812084574877,27.093826640115182,5.595916557610146,85.22349044397825,68.12569925882639,82.21616082566075,15.79251441196952,0.0,0.0
2021-08-29,2620.961906712029,1465312.861916595,38680.87387068775,27396928.699156433,29.850613640624456,23.544449028885065,25.084890769560765,5.634400694981897,84.9796807654177,67.74802557411807,82.29767917285477,15.6559364109958,0.0,0.0
2021-08-30,2641.822677501991,1467954.684591285,34996.98112098686,27431925.680190217,30.24579329391029,25.206882454755892,24.219663077195438,5.478743485931288,84.71587504371003,67.34814026506243,82.38119531404139,15.515735770612435,0.0,0.0
2021-08-31,2758.506232028809,1470713.190820762,31663.93529984915,27463589.61541106,32.03190821834873,27.94908412580667,23.913028498406515,5.14743458250018,84.43711753643292,66.93011945578128,82.46278062417613,15.374172828645191,0.0,0.0
2021-09-01,2883.696114695836,1473596.8869331419,28648.322414074457,27492237.93775358,33.45744076901753,28.14440944716326,25.445121022405786,4.847678907968921,84.1464130586313,66.49511238383309,82.53954549593773,15.234165041444818,0.0,0.0
2021-09-02,2992.5821990129607,1476589.4691300525,25919.910755529967,27518157.848444298,34.175779743412924,28.130656166480737,26.545585686963253,4.862185678638872,83.84245692501165,66.04161513606718,82.60906058185998,15.098319181881642,0.0,0.0
2021-09-03,3102.7172276806286,1479692.1863558248,23451.34782638177,27541609.196211983,36.92094357742931,28.880117483973976,27.636482288226986,4.875310852102103,83.51988593775395,65.56715295896211,82.66910514490468,14.968635326133104,0.0,0.0
2021-09-04,3170.267967902762,1482862.454321995,45081.219462361674,27586690.41562119,37.3094251414908,28.796296771213008,26.147293498844686,4.69670981856529,83.17062463698045,65.06876504171703,82.71794976465253,14.846749576185257,0.0,0.0
2021-09-05,3159.3853042927944,1486021.8396247146,40787.769989684464,27627478.185562707,36.422813223238855,28.43474469775814,24.89517030845772,4.344642216791317,82.78657208063748,64.5429360299849,82.75376362350184,14.733384136027349,0.0,0.0
2021-09-06,3170.205751503167,1489192.0453747895,36903.22046679898,27664381.405985862,34.9539738686226,27.345721393193376,23.571820755251377,4.026104862806403,82.3607391949921,63.98670921318035,82.77627674374948,14.629074413469516,0.0,0.0
2021-09-07,3212.1861561224837,1492404.2315296151,33388.62804134175,27697770.033987664,34.48216683350927,25.788986022391878,22.94593306426654,3.9283805901568454,81.88891237644373,63.399504054382334,82.78858319610333,14.534795747292224,0.0,0.0
2021-09-08,3317.59699839783,1495721.8285268354,30208.758704031974,27727978.792655874,33.483865230305625,25.809082591688135,23.808225153394623,4.030439581571735,81.37167759353176,62.784561414380846,82.79536848128583,14.45126793358705,0.0,0.0
2021-09-09,3411.06395093241,1499132.8924766986,27331.734065520704,27755310.526688956,33.81873520837548,25.82726520200375,24.112203710217567,4.027540573802966,80.81102894212958,62.14656806179329,82.79977784386128,14.378252926708823,0.0,0.0
2021-09-10,3553.343574654566,1502686.2360503823,24728.71177354013,27780039.23843311,33.455046140907484,24.796097087516817,23.05389859494809,4.024917662012181,80.20827588189013,61.48926949556031,82.79825147245106,14.315108389959438,0.0,0.0
2021-09-11,3612.9299008784837,1506299.1659503786,46157.50112863637,27826196.73953514,32.554565556050946,24.339325936320574,22.096384443039547,4.022544551344333,79.5640185081966,60.81573706430933,82.77873186852395,14.260560174057584,0.0,0.0
2021-09-12,3634.3651484140432,1509933.5310979916,41761.548640158566,27867958.28815119,31.168416455463234,23.640342513808086,21.134824019884995,4.020397451216283,78.87820163222858,60.129280146215166,82.72305394510178,14.21278324613069,0.0,0.0
2021-09-13,3650.6160866604464,1513584.1471839244,37784.25829344712,27905742.546422783,32.29523393590372,22.817452750582127,25.883888398978996,5.447026265396804,78.1530513645917,59.43384885698711,82.62454172162545,14.170261284100778,0.0,0.0
2021-09-14,3734.1764593600155,1517318.3236426236,34185.75750357073,27939928.30390656,31.79092594200472,22.453885821952806,26.942565694321477,5.499690430597464,77.39233737698729,58.73256624289414,82.484684356906,14.132078528242436,0.0,0.0
2021-09-15,3817.4929870405226,1521135.8166290638,30929.971074639343,27970858.274963267,30.477504423710535,22.791610981768887,27.043273723434332,5.166386580062337,76.59818657142858,58.02684534599979,82.30299644531621,14.096879096696036,0.0,0.0
2021-09-16,3934.3031787515943,1525070.11980727,27984.259543705033,27998842.53449073,30.336789716689708,22.335267078740756,27.03915241644056,5.9124450010129035,75.77032936812563,57.3150015269444,82.0767176691482,14.062546529078272,0.0,0.0
2021-09-17,3989.036209346954,1529059.1560161212,25319.091968100754,28024161.626444124,29.35233355319053,22.68428926171957,26.083042662489063,5.635069286629336,74.90670888432402,56.593769817958645,81.80045363496686,14.026852914883944,0.0,0.0
2021-09-18,4010.556570361627,1533069.7125860325,52335.27368554669,28076496.900116347,29.8902065481272,22.523880760602694,26.265610027967117,5.574586497426268,74.00504799226371,55.85931846599783,81.46975058848463,13.987620686028512,0.0,0.0
2021-09-19,3977.5511827080036,1537047.2637683314,47350.96190595041,28123847.862010222,28.85304401972989,21.2358921167305,26.049837644350323,5.234149688146183,73.06360981241937,55.1082766519668,81.08187803760991,13.942969067067995,0.0,0.0
2021-09-20,3990.0701176882403,1541037.333885648,42841.34648631939,28166689.208485596,27.914658874990234,21.30866429608977,24.997472154408303,5.021373527369568,72.08302082111527,54.34062264198013,80.63655179651964,13.892541544002045,0.0,0.0
2021-09-21,3977.015820765507,1545014.3497060759,38761.2182495134,28205450.42672519,26.87516755355911,20.70783912503159,24.045331949223367,4.828861762857536,71.06693237406523,53.560642058258566,80.13637493528283,13.837052442431713,0.0,0.0
2021-09-22,4026.1571711689417,1549040.506876938,35069.673654310456,28240520.10037051,26.601342072266938,19.49756873216777,34.612443192186504,4.845160642585439,70.02123198467336,52.772524379884686,79.58722220065782,13.777857367878369,0.0,0.0
2021-09-23,4072.1422024863114,1553112.6490791456,31729.70473484316,28272249.80509722,26.163119017764124,19.069228852912524,38.93506765008536,4.859907248053533,68.95387735540413,51.979969166543015,78.99916157052112,13.717758513151743,0.0,0.0
2021-09-24,4149.747707011617,1557262.396785904,28707.828093422027,28300957.633183267,27.671393397028428,18.681683247872275,39.98887073103222,4.6827732244289475,67.87210355104975,51.18675581347705,78.37925942449152,13.659194550966667,0.0,0.0
2021-09-25,4168.914592058173,1561431.3113777319,51874.98732267193,28352832.620499264,26.655070216356773,18.521522938550746,38.75183542331209,4.808223393531234,66.78226803039456,50.39696377060597,77.72985344500074,13.602961456951707,0.0,0.0
2021-09-26,4179.58939281456,1565610.9007703373,46934.51233955028,28399767.132832766,26.68792067194191,18.4718540872601,36.87070824013569,4.540773546527716,65.69057625594388,49.6159262062753,77.05081978269845,13.549008031071036,0.0,0.0
2021-09-27,4115.34278397496,1569726.2435541223,42464.558783394416,28442231.69161068,27.289071084139024,18.141201317044242,35.359212217262844,4.774985589715983,64.60406825119816,48.84921380418723,76.3417598070651,13.497609251425732,0.0,0.0
2021-09-28,4128.643471215462,1573854.8870251651,38420.31508973108,28480652.006695442,27.737730980888436,19.937277382090635,38.6583348632433,4.986891724029099,63.53166983948097,48.10354217316751,75.60382908213808,13.449440980453886,0.0,0.0
2021-09-29,4156.105997766412,1578010.9930227746,34761.237462132136,28515413.24415307,28.14366136366158,19.84801286951044,39.071826781030275,4.797663940787948,62.481399637637935,47.38475032335273,74.8366525161818,13.405552415890517,0.0,0.0
2021-09-30,4199.048283693479,1582210.0413063255,31450.643418115047,28546863.88756711,28.415693614741798,20.05296402479544,37.44593851616804,4.721695946427087,61.45871577979767,46.69580829985361,74.03665368476373,13.366551612286166,0.0,0.0
2021-10-01,4198.56749477029,1586408.6088009663,28455.344044957543,28575319.231608372,29.042770413338587,21.09553887957811,36.260611038436295,4.748201094386445,60.46841392566722,46.03821446685325,73.199003641952,13.3328145485086,0.0,0.0
2021-10-02,4174.894400030235,1590583.5032008789,46709.31127879145,28622028.542883817,27.991077993019456,20.229297081522088,33.47388617762974,4.7721819425401435,59.51553588811208,45.41308083303494,72.31948478261415,13.303833513410456,0.0,0.0
2021-10-03,4092.42826669394,1594675.9314674658,42260.805442711586,28664289.348323498,26.944308660349883,18.77888783566138,32.38113511309247,4.41292651944072,58.60504353484828,44.8207214862606,71.3952609667856,13.278269745446607,0.0,0.0
2021-10-04,3968.292241294404,1598644.2237086631,38235.96682911634,28702525.315149866,25.806755454601237,17.84756518464516,30.535312721367692,4.18312399377949,57.73977706378585,44.26081437932004,70.42462766265794,13.255305161220711,0.0,0.0
2021-10-05,3939.8834564091994,1602584.107164984,34594.4461787213,28737119.761326097,25.348969220829314,17.957320881345712,29.53194960504613,4.546635994372219,56.91998087308244,43.73166808418685,69.40700908748562,13.234675883088457,0.0,0.0
2021-10-06,3917.989793894021,1606502.0969587981,31299.73701884062,28768419.49834268,25.220495961702618,17.009004606931125,28.43366869027901,5.161242090146753,56.14359293422825,43.22921768211543,68.34322563127216,13.215910108117438,0.0,0.0
2021-10-07,3954.94314685652,1610457.0401055822,28318.80968371093,28796738.30802435,23.77092491772996,16.43671845388968,28.10665262453793,5.336361891085276,55.40570796932525,42.74630655582067,67.23175189641398,13.19846530291435,0.0,0.0
2021-10-08,3943.043799536844,1614400.083905053,25621.780190022524,28822360.08821252,23.030836830326656,16.29988812494772,27.42982856505771,5.590041710982072,54.69825218435528,42.27682485204252,66.06798935437712,13.181720879985832,0.0,0.0
2021-10-09,3903.6110567237897,1618303.694961717,43038.84874336335,28865398.93695421,22.075519036961683,15.699898779714273,25.960321082670447,5.343371071840785,54.01179131437871,41.81743357154463,64.84559763667266,13.16444976086633,0.0,0.0
2021-10-10,3787.7433370357517,1622091.438298698,38939.91076780289,28904338.8477205,20.830231509631375,14.871336991169644,23.964100027177025,4.929716684046218,53.33686217237914,41.3665071941397,63.56125087208795,13.145114293408142,0.0,0.0
2021-10-11,3654.1487335084767,1625745.5870321572,35231.34783753427,28939570.19555666,19.798780889666016,13.93120965867687,22.348471453159434,4.555457952232123,52.66573812148707,40.92270963473311,62.21768428406159,13.123158438917311,0.0,0.0
2021-10-12,3546.134568412387,1629291.7216005246,31875.981376815344,28971446.17693223,19.05603985255466,13.366332548326461,22.22004560047753,4.69303338535293,51.996308969870284,40.48627100759609,60.82559424169688,13.099471051756142,0.0,0.0
2021-10-13,3503.836038087382,1632795.5576385711,28840.173626641328,29000286.35055774,20.574512247550018,15.1409675437246,21.532422209955605,4.817506396271745,51.33065697374772,40.05872526954544,59.39866487819427,13.07584149360567,0.0,0.0
2021-10-14,3506.4230820790604,1636301.9807206132,26093.49042410314,29026379.840980824,20.995987271593016,15.984684920513017,21.67219152329321,4.739648644245838,50.67157409687277,39.64234018658684,57.95137513211023,13.05379596037886,0.0,0.0
2021-10-15,3484.573264738191,1639786.553985318,23608.396097997327,29049988.237077896,20.329702769536336,16.176619689988026,20.84626852107456,4.6692059162224036,50.02034913524187,39.23772635808331,56.49889821478183,13.03400715349753,0.0,0.0
2021-10-16,3460.61390619169,1643247.167891479,36597.40599342971,29086585.64307049,19.536397743865994,15.969322576655776,19.908528661924343,4.414995828963057,49.377023480885526,38.84353890380001,55.05578573632136,13.016528467385385,0.0,0.0
2021-10-17,3352.745915125788,1646599.9138065772,33111.93875595935,29119697.58182569,18.6281693873071,15.019863283640705,18.488668789359767,4.184996226204613,48.739929842945,38.458694379577125,53.638849885994205,13.000800021353268,0.0,0.0
2021-10-18,3236.579637494734,1649836.4934440467,29958.42077920061,29149656.0026042,18.949296112325545,15.208447732817824,18.537366999896943,3.976901347518413,48.10799579022429,38.08321025165084,52.26823286378772,12.986021651238246,0.0,0.0
2021-10-19,3195.0006243999887,1653031.4940684238,27105.237847847588,29176761.24045143,19.239839339723172,14.712405091596978,17.819522523716138,3.6933869334689824,47.48146239526514,37.716843233537546,50.96689521452953,12.97124717192868,0.0,0.0
2021-10-20,3160.6196125523647,1656192.1136809553,24523.78662424258,29201285.02707511,19.12175940260666,14.930271273349685,17.170044188124006,3.7225881779005134,46.86084295889506,37.35884427301119,49.75595715946105,12.955278019970343,0.0,0.0
2021-10-21,3119.2272684997515,1659311.3409494364,22188.18789812385,29223473.21497272,18.538734697596404,14.746435913983017,17.058611408302653,3.653770256195691,46.24590829934519,37.00778677969298,48.652236492264336,12.936149742522216,0.0,0.0
2021-10-22,3077.015147690245,1662388.3560971096,20075.02714592126,29243548.242118176,18.392188535920532,14.294394398365517,16.57683889322614,3.5915064222722823,45.63835695994291,36.66222860553691,47.67317462654896,12.913041027763756,0.0,0.0
2021-10-23,2995.6803717197345,1665384.036468814,32705.881703454284,29276254.12382121,17.973884865832805,14.266356836616415,15.759997093871158,3.63041057253207,45.04146075571848,36.32190704328218,46.83411511840572,12.885485746931788,0.0,0.0
2021-10-24,2892.8536696511756,1668276.890138451,29591.035826934443,29305845.159647767,17.690657735753454,13.860037137890993,14.83047356112141,3.475133375148044,44.46002538268343,35.987310084732684,46.14728899583855,12.852958209925102,0.0,0.0
2021-10-25,2795.2485582558147,1671072.138696694,26772.841938654656,29332618.001586076,17.148690332348302,13.778128839044223,14.846618936252705,3.6203587679911036,43.901184747887726,35.659463934627624,45.62218268728248,12.81660850817492,0.0,0.0
2021-10-26,2743.034409850494,1673815.173106533,24223.047468306337,29356841.04905407,16.94405315783892,13.704021330563812,14.575512370895277,3.561276980563373,43.37260762634124,35.34104217167457,45.2635834972656,12.778532183623671,0.0,0.0
2021-10-27,2737.0311327218747,1676552.2042392443,21916.090566562667,29378757.13962035,16.377952857092303,13.541733584795816,15.092130240333868,3.603060125271627,42.88237317993658,35.035622768211965,45.07021398803394,12.741039369064753,0.0,0.0
2021-10-28,2719.694834367409,1679271.8990736022,19828.84384593748,29398585.983466033,17.19910020403596,12.918711338624735,16.22621307458788,4.498006780007737,42.43691382455307,34.7462441771941,45.03351808648815,12.706326507741734,0.0,0.0
2021-10-29,2696.9619929990827,1681968.8610665924,17940.382527276626,29416526.36599308,16.51347161317534,12.735976925422367,16.585621353198583,4.641053753340344,42.03977167746518,34.47677763830148,45.13355639659695,12.676339504764623,0.0,0.0
2021-10-30,2640.3941841420237,1684609.2552507266,26789.39371515564,29443315.759708025,15.988379078587178,12.951598170620251,16.244133605274886,4.3895248244507705,41.69109114310115,34.23067765769338,45.340036889862624,12.6518554401253,0.0,0.0
2021-10-31,2568.8328332713504,1687178.088083991,24238.02288514066,29467553.78259298,15.132342975864537,13.146684059132621,15.458978023820087,4.161951031645922,41.38944322237201,34.0098780484906,45.63009577125399,12.632844522575494,0.0,0.0
2021-11-01,2502.37256343598,1689680.4606474207,21929.639753222375,29489483.422346026,14.738786501972655,13.41842843445334,15.320027735837213,4.24176521910822,41.13237493153525,33.81455500050296,45.99149844495378,12.618945492810306,0.0,0.0
2021-11-02,2467.9561288230275,1692148.416776238,19841.10263386776,29509324.52497974,15.62080683511816,13.664292393076842,15.099072713376513,4.313978055383631,40.918180038320486,33.64394821742806,46.41729603903423,12.609867460569475,0.0,0.0
2021-11-03,2482.6269736970257,1694631.0437499296,17951.47381159455,29527275.998791195,15.942634755583112,13.315312165164745,15.184875312102564,4.950742050109028,40.74231015767081,33.49537975817662,46.89929554106959,12.605568445372796,0.0,0.0
2021-11-04,2496.3767857258813,1697127.420535651,16241.809639061668,29543517.808430128,15.66238382647995,13.190044339910955,15.738696710949961,5.336385664384374,40.59702970144369,33.36437645126328,47.425339962531126,12.605548161367036,0.0,0.0
2021-11-05,2528.817091847227,1699656.237627494,14694.970625817645,29558212.779055826,15.885013938243773,12.60051630753846,16.33501130990713,5.304348934443004,40.47364327506767,33.245338803114414,47.98204188565725,12.60938092177514,0.0,0.0
2021-11-06,2523.215464052253,1702179.4530915422,22109.06866145431,29580321.847717173,15.324536420315777,12.352848087772884,15.731676899439764,5.275363321638908,40.36410535659575,33.13429481511571,48.56135679589889,12.617001857212532,0.0,0.0
2021-11-07,2489.4806579520373,1704668.9337494907,20003.443074649073,29600325.290791728,15.579342475523806,12.033529222270696,15.37627909949311,5.058662052911386,40.26245037659801,33.028778259542406,49.158187191361634,12.628208921237892,0.0,0.0
2021-11-08,2459.4348810042234,1707128.3686304914,18098.353258015777,29618423.644049663,15.143214620712001,11.839859772530623,15.245204899541381,4.862599000253153,40.16618155931828,32.92871273868633,49.771220423794944,12.642404700134405,0.0,0.0
2021-11-09,2471.298225670488,1709599.666856159,16374.700566776135,29634798.34461636,14.653384656834657,12.140825508480095,15.031375861489815,4.970922904990951,40.07664041480439,32.838602587745065,50.402404926113576,12.659559410047082,0.0,0.0
2021-11-10,2493.174585130442,1712092.8414412867,14815.205274702184,29649613.54989099,14.972109927612317,12.508365936243903,16.076006731824144,4.687977866420378,39.99788906228183,32.76642378958602,51.05389932965704,12.680976654710136,0.0,0.0
2021-11-11,2511.919862737067,1714604.7613040216,13404.233343778136,29663017.783234704,15.546194696411156,12.078997751839713,15.973529900221843,4.33674187914224,39.93518018268264,32.72074630483861,51.72995246548851,12.70726269101178,0.0,0.0
2021-11-12,2530.403685333537,1717135.1649893527,12127.639691989718,29675145.42292664,14.922747582467224,12.357188442140698,14.92843181448641,4.2094331287477385,39.8959553249601,32.70962659168141,52.43291979564296,12.73817115937352,0.0,0.0
2021-11-13,2517.4128581589143,1719652.5778475096,19202.81686418129,29694348.239790767,14.358676384137002,12.227932400032058,14.0781049750115,3.903772830771758,39.88997965091301,32.74189201467084,53.16101234339138,12.773490040386388,0.0,0.0
