M_Impact_Inter_Smoothed,C_Impact_Inter_Smoothed,M_Impact_Vac_Smoothed,C_Impact_Vac_Smoothed
82.93331347274182,65.79182597123204,182.58399110945527,44.79663718355387
82.3949237303793,65.27810516605261,181.86656506612132,44.603487533687044
81.8098062085769,64.72875441612997,180.98128687354807,44.378738487788226
81.17730447390517,64.14579896224892,179.9462820121828,44.124489404792364
80.49744127264047,63.53098603582647,178.7771106586831,43.841012290682784
79.7707736017595,62.88565635952742,177.48882861930534,43.52870040446773
78.99920346455521,62.21115780748785,176.0933502508677,43.18871591072778
78.18520626040399,61.507674208063875,174.59989195600684,42.822399391094066
77.33487635391535,60.77604548112792,173.01929084055874,42.43239726006797
76.45727693894369,60.01891358633992,171.36596241411496,42.02417182659485
75.56319547759844,59.24083883482032,169.65164969412874,41.604589309349635
74.66355387154971,58.44757513293095,167.88784445862387,41.18304313805734
73.76912791264016,57.644718554968804,166.08771559129733,40.766595101492825
72.89025322548517,56.837952483710396,164.26113674590516,40.35871381606357
72.03733092803695,56.03239934072437,162.41827680403856,39.96063978040286
71.21848850145969,55.23361956611909,160.5714664035649,39.5728244932831
70.43778329372716,54.44658372885873,158.73274427230712,39.194704792348595
69.69862716840727,53.674585347186294,156.91080414234858,38.82731665292685
69.0047117859476,52.920480812936674,155.10864626703977,38.471562007025966
68.35855065060487,52.1871450921808,153.32421665618767,38.12815392236137
67.761853479644,51.4786243621875,151.54878024659763,37.79617848025145
67.21714898603882,50.799691822655646,149.77335352467105,37.47196066073447
66.72804190852554,50.15801765125151,147.99375844951942,37.15196653954759
66.29902321850822,49.56534616108179,146.21388973463002,36.83532337876926
65.93349498052791,49.03299996923968,144.4376076208565,36.52113801789243
65.63290274011516,48.56987014920833,142.66407099904916,36.207921931959845
65.39881243103639,48.18736707009782,140.89124836816296,35.894059727161164
65.22877964967688,47.89345100263915,139.1145291227068,35.577644714557344
65.11527150215267,47.69111572113488,137.33184862207935,35.25813264361194
65.04891898390707,47.57975986010042,135.5482184096141,34.93673696476459
65.02133412736833,47.5583582602958,133.77609007878232,34.61602019000941
65.02628418267369,47.62600952211126,132.02654837757865,34.297755901922734
65.06271518115891,47.782151572591644,130.30583830844236,33.981904702231205
65.1315617530296,48.025911465132765,128.61726129093626,33.66804177168963
65.23462453861201,48.35539222474284,126.95980703509184,33.35429836695299
65.37385752130811,48.76880758146032,125.3288413705184,33.03899670138922
65.55582131648482,49.268500712889974,123.72025801142149,32.721680187981406
65.78674856346204,49.858612789492646,122.13748907146217,32.402121298884104
66.06954271816417,50.539696918238825,120.58510796825826,32.08041630930076
66.40421126603377,51.305695123933255,119.06549674901481,31.756223609034727
66.787498244873,52.14589415494517,117.58265841933962,31.430139124393868
67.21279117924914,53.047356466444995,116.14214569629243,31.102874303818233
67.67122028807209,53.99541777399027,114.74829690327235,30.774969918186002
68.15364275824406,54.974634105965094,113.4070782083484,30.447531355313167
68.6502855494464,55.970261344475716,112.125085308575,30.122578987257196
69.15229028997183,56.96834686896395,110.9036458273942,29.80198134470906
69.65423508261188,57.956934851118945,109.74232474215614,29.486422974935962
70.15282532082145,58.92501192936459,108.64399451482635,29.176371433994134
70.64539953782256,59.863179427625965,107.61114374548941,28.870980625783993
71.12897161504954,60.76443860466199,106.6428895297395,28.570275622892098
71.60012804911631,61.62373329513275,105.73617083930236,28.274727642975883
72.05540948491773,62.43732963840529,104.8876794746343,27.985176135191104
72.49110895437785,63.201440967217735,104.09302979803005,27.70331063060818
72.90498375049896,63.912427812735814,103.34356427240363,27.42954863782544
73.29564545870409,64.56809287023896,102.62599188755038,27.16248026018002
73.66031322939267,65.16657674262044,101.92502423469409,26.899137819836547
73.993763064529,65.70551639168207,101.22678857377366,26.63536412181471
74.28871748987378,66.1837317355613,100.52080267520122,26.366249071550186
74.53838415163406,66.60255162819476,99.80007105652729,26.089382428012804
74.74201242743226,66.96530506756054,99.05769657743156,25.803921620114664
74.90265738604543,67.27592634140112,98.2858995193148,25.50995245343691
75.02577788049656,67.53950357174703,97.47913845765177,25.20850040602984
75.11764112654566,67.76129788357989,96.63751378000137,24.900067427432475
75.18288205596252,67.94522751099313,95.7632132101042,24.584864878866426
75.22568801257421,68.09462677012617,94.85932579671763,24.264221027955813
75.25080891521229,68.21332050223594,93.92975210494461,23.939385688607786
75.26211880793996,68.30655665899695,92.98007071896413,23.611467748437548
75.26302696682998,68.37812635890053,92.02843070170172,23.281638133098
75.2555594025645,68.42934832960046,91.0944934107089,22.950728717335522
75.23932528422466,68.45930340837477,90.19173487511762,22.620363714183142
75.21333338846534,68.46502651074225,89.33005359396347,22.29177012781129
75.17770331078214,68.44446007282258,88.51743706788798,21.96685126901201
75.13481412357369,68.39610547731581,87.76361546197685,21.6485559437197
75.08648607630317,68.31934973208075,87.07662473308406,21.339950098659756
75.03534732387789,68.21535760099033,86.4589718656112,21.044258108926044
74.98595432942865,68.08726677543223,85.91273632974293,20.764221992737063
74.94243989566559,67.93681437772995,85.44125529157381,20.502058234862474
74.90631940999396,67.76388994868856,85.04847082347095,20.259883840218244
74.87561951112473,67.56661986310249,84.73753469085611,20.038638104712845
74.846774696452,67.3417040515944,84.50928976133622,19.838146827029114
74.8169690999777,67.0871983485923,84.36030821355138,19.65720140854279
74.78212870871295,66.80096139262722,84.28177553111833,19.493811370123264
74.7373995761608,66.48265518286885,84.2644984611507,19.344811229227986
74.67958236552806,66.13336158740785,84.29865764893901,19.20645041676672
74.6077884013812,65.75552895596581,84.3728918513253,19.07459716299835
74.52349817860443,65.3550582914775,84.47885044140149,18.949744590168827
74.43158603841542,64.9405004572257,84.61236544827514,18.83369229401056
74.3383056799048,64.52156317411044,84.76852578863586,18.727837221483302
74.25035609347212,64.10792658971663,84.93857370575245,18.633044940028014
74.17490012226747,63.70817230857721,85.11196330244488,18.548608349403278
74.11756565138862,63.33073347887846,85.27786257091188,18.472376594609486
74.08274754488485,62.983294580849346,85.42508366186513,18.403301779303593
74.075652639236,62.674968577123835,85.54560202330754,18.34094665739729
74.10222708802564,62.41705000536361,85.63421782607224,18.28474101876843
74.16850949900906,62.21871849369554,85.68861620397406,18.233744906854056
74.27969698151185,62.08467011774993,85.70878325006264,18.186217402905996
74.44353927290766,62.01899040959172,85.69634236942719,18.140490800671277
74.66990595589928,62.026938192301905,85.65391357891207,18.09524145410293
74.96525654299958,62.11126299348848,85.58340902069874,18.049244781847094
75.3316101635665,62.27016816221334,85.48531791205033,18.000956355884437
75.77122328317303,62.50369257225344,85.3615612405793,17.949069312688
76.28421853654685,62.81161615363247,85.21452777466007,17.892297444588653
76.8677498377608,63.19180575032894,85.04625691445841,17.82935269371099
77.51564745795308,63.63754440100206,84.86058827499654,17.7598052676121
78.2171040952043,64.13861850129884,84.66008428500298,17.683597126272083
78.95715599539339,64.68142950368332,84.44664921311572,17.601127607998574
79.72068765781292,65.25038499207508,84.22914328837871,17.515330350782026
80.4909543743259,65.82898603579217,84.01823894309635,17.429691587580635
81.24985292885518,66.40031532038242,83.82150194145751,17.346517510202858
81.9785045850982,66.94667863921114,83.64070634157216,17.267368716920704
82.66344634583298,67.45631462528912,83.47241949006845,17.19245536124008
83.29671020781291,67.92272771290898,83.3107713362397,17.12060088105993
83.87201354140895,68.34040914361697,83.14795341743786,17.050037304068958
84.38358191103845,68.70515631542787,82.97546725464107,16.97898593459373
84.82576104803411,69.01337799987452,82.79049886281948,16.90631452303051
85.1947288249714,69.26085907468358,82.60513001654311,16.83151564589206
85.48837467345227,69.44287075878614,82.43502655918599,16.753810133408827
85.70822481796944,69.55513668895102,82.29304805934072,16.672160060883463
85.85531404581243,69.5958356268885,82.1855961294738,16.585431723029217
85.93104660828575,69.56460275155719,82.11043667699153,16.492107203601968
85.93953016220894,69.46264278640024,82.06201873066775,16.39130756069369
85.88741140260198,69.29535463324905,82.04100267224777,16.283662587557977
85.78196705601424,69.0695710985325,82.04917011472435,16.169714735563744
85.6311309127922,68.79331795327013,82.08472094677835,16.049812929684187
85.44258773841483,68.47606781699658,82.14286852147418,15.924090882117234
85.22349044397825,68.12569925882639,82.21616082566075,15.79251441196952
84.9796807654177,67.74802557411807,82.29767917285477,15.6559364109958
84.71587504371003,67.34814026506243,82.38119531404139,15.515735770612437
84.43711753643292,66.93011945578128,82.46278062417613,15.374172828645193
84.1464130586313,66.49511238383309,82.53954549593773,15.234165041444818
83.84245692501165,66.04161513606718,82.60906058185998,15.098319181881642
83.51988593775395,65.56715295896211,82.66910514490468,14.968635326133104
83.17062463698045,65.06876504171703,82.71794976465253,14.846749576185257
82.78657208063748,64.5429360299849,82.75376362350184,14.733384136027347
82.3607391949921,63.98670921318035,82.77627674374948,14.629074413469516
81.88891237644373,63.399504054382334,82.78858319610333,14.534795747292224
81.37167759353176,62.784561414380846,82.79536848128583,14.45126793358705
80.81102894212958,62.14656806179329,82.79977784386128,14.378252926708825
80.20827588189013,61.48926949556031,82.79825147245106,14.315108389959438
79.5640185081966,60.81573706430933,82.77873186852395,14.260560174057584
78.87820163222858,60.129280146215166,82.72305394510178,14.21278324613069
78.1530513645917,59.43384885698711,82.62454172162545,14.170261284100778
77.39233737698729,58.73256624289414,82.484684356906,14.132078528242436
76.59818657142858,58.02684534599979,82.30299644531621,14.096879096696037
75.77032936812563,57.3150015269444,82.0767176691482,14.062546529078272
74.90670888432402,56.593769817958645,81.80045363496686,14.026852914883943
74.00504799226371,55.85931846599783,81.46975058848463,13.987620686028512
73.06360981241937,55.108276651966804,81.08187803760991,13.942969067067997
72.08302082111527,54.34062264198013,80.63655179651964,13.892541544002045
71.06693237406523,53.560642058258566,80.13637493528283,13.837052442431713
70.02123198467336,52.772524379884686,79.58722220065782,13.777857367878367
68.95387735540413,51.979969166543015,78.99916157052112,13.717758513151745
67.87210355104975,51.18675581347705,78.37925942449152,13.659194550966669
66.78226803039456,50.396963770605964,77.72985344500074,13.602961456951707
65.69057625594388,49.615926206275304,77.05081978269845,13.549008031071036
64.60406825119816,48.84921380418723,76.3417598070651,13.497609251425732
63.53166983948097,48.10354217316751,75.60382908213808,13.449440980453886
62.481399637637935,47.38475032335273,74.8366525161818,13.405552415890515
61.45871577979767,46.69580829985361,74.03665368476373,13.366551612286166
60.46841392566722,46.03821446685325,73.199003641952,13.332814548508601
59.51553588811208,45.41308083303494,72.31948478261415,13.303833513410456
58.60504353484828,44.820721486260595,71.3952609667856,13.278269745446607
57.73977706378585,44.26081437932004,70.42462766265794,13.255305161220711
56.91998087308244,43.73166808418685,69.40700908748562,13.234675883088457
56.14359293422825,43.22921768211543,68.34322563127216,13.215910108117438
55.40570796932525,42.74630655582067,67.23175189641398,13.19846530291435
54.69825218435528,42.27682485204252,66.06798935437712,13.181720879985832
54.01179131437871,41.817433571544626,64.84559763667266,13.16444976086633
53.33686217237914,41.3665071941397,63.56125087208795,13.145114293408142
52.66573812148707,40.92270963473311,62.21768428406159,13.123158438917311
51.996308969870284,40.48627100759609,60.82559424169688,13.099471051756142
51.33065697374772,40.058725269545434,59.39866487819427,13.07584149360567
50.671574096872774,39.642340186586836,57.95137513211023,13.05379596037886
50.02034913524187,39.23772635808331,56.49889821478183,13.03400715349753
49.377023480885526,38.84353890380001,55.055785736321354,13.016528467385385
48.739929842945,38.458694379577125,53.638849885994205,13.000800021353268
48.107995790224294,38.08321025165084,52.268232863787716,12.986021651238246
47.48146239526514,37.716843233537546,50.96689521452953,12.971247171928681
46.86084295889506,37.35884427301119,49.75595715946105,12.955278019970343
46.24590829934519,37.00778677969298,48.652236492264336,12.936149742522216
45.63835695994291,36.66222860553691,47.673174626548956,12.913041027763757
45.041460755718475,36.32190704328218,46.83411511840572,12.885485746931787
44.460025382683426,35.987310084732684,46.14728899583855,12.852958209925102
43.901184747887726,35.659463934627624,45.622182687282475,12.816608508174921
43.372607626341235,35.34104217167457,45.2635834972656,12.778532183623673
42.88237317993658,35.035622768211965,45.07021398803394,12.741039369064751
42.43691382455307,34.7462441771941,45.03351808648815,12.706326507741734
42.03977167746518,34.47677763830148,45.13355639659695,12.676339504764623
41.69109114310115,34.23067765769338,45.340036889862624,12.6518554401253
41.38944322237201,34.0098780484906,45.63009577125399,12.632844522575494
41.13237493153525,33.814555000502956,45.99149844495378,12.618945492810306
40.918180038320486,33.64394821742806,46.41729603903423,12.609867460569477
40.74231015767081,33.49537975817662,46.89929554106959,12.605568445372796
40.59702970144369,33.36437645126328,47.425339962531126,12.605548161367036
40.47364327506767,33.245338803114414,47.98204188565725,12.609380921775141
40.36410535659575,33.13429481511571,48.56135679589889,12.617001857212532
40.26245037659801,33.028778259542406,49.158187191361634,12.628208921237892
40.16618155931828,32.92871273868633,49.771220423794944,12.642404700134403
40.07664041480439,32.838602587745065,50.402404926113576,12.659559410047082
39.99788906228183,32.76642378958602,51.05389932965704,12.680976654710136
39.93518018268264,32.72074630483861,51.72995246548851,12.707262691011781
39.8959553249601,32.70962659168141,52.43291979564296,12.73817115937352
39.88997965091301,32.74189201467084,53.16101234339138,12.773490040386388
39.92777749026493,32.82532923263204,53.91072067427544,12.813129391924301
40.019026762315534,32.965882974414114,54.68300248171994,12.857823693891685
40.171412793048354,33.169672025472636,55.4817245556564,12.909126311556456
40.389232054621395,33.44217360956483,56.310575420473356,12.968311944575117
40.67461103647349,33.785071010782474,57.168995673924854,13.036592986910428
41.02594146928021,34.19517164396745,58.05254197259171,13.114797549758773
41.43729265835904,34.66443817891208,58.953559200239084,13.202813836378086
41.90146244860291,35.18348915094377,59.862796463919864,13.299894215704263
42.41135043751302,35.74343966958436,60.774205832990646,13.405103031437054
42.961488293732515,36.337597115571725,61.6831309872814,13.517767826356904
43.54685636792638,36.960284410685716,62.584590354125964,13.63747476347999
44.162447755584964,37.606963854953136,63.4707743002387,13.763504119370467
44.805144541028795,38.27479003719321,64.33290926055008,13.894508525141859
45.47330044669394,38.96046276818325,65.16140219776327,14.028490161658247
46.16594361813492,39.66043948865942,65.94799048355173,14.163654029669694
46.88404224636517,40.3714239828478,66.68734480255358,14.299170255274994
47.634247762797145,41.09122310840587,67.37768954928043,14.435053944081943
48.424411884684474,41.82003180984253,68.02043368255485,14.572110814864764
49.26051638344535,42.5584114169456,68.61931942497762,14.71167124019761
50.14673826271763,43.30480475613888,69.18228350336051,14.855391409820534
51.08413647836426,44.0562876529076,69.71853185047205,15.005180118869674
52.07027942344996,44.808988605161744,70.2378490342856,15.161864756285112
53.10160488798476,45.558211110681896,70.75129694863487,15.32743912034799
54.17256154685441,46.29850139513576,71.2740053662357,15.50399036166246
55.27571034785939,47.02488951107591,71.8261297234326,15.692203229950934
56.40118639030254,47.73293291250138,72.42921193483835,15.89093891074559
57.53827863625963,48.41882343875244,73.10156498936443,16.097656355708466
58.67872683943091,49.08036782607854,73.85185662339069,16.30877316486135
59.81577945514971,49.71580441708238,74.68020421113407,16.520870897843608
60.94265341541899,50.32371537912195,75.58141774497966,16.731532049511856
62.052584225892815,50.90299153487453,76.54909866397297,16.938430883959626
63.13830471838838,51.45273378144131,77.57483893888676,17.139328059690726
64.19386631007922,51.97111926121033,78.64868539320577,17.33199978916271
65.21325484608519,52.455210472360704,79.75898161672018,17.514231939993387
66.19005504204608,52.90226054549697,80.89146027663745,17.684243796518302
67.11839394960003,53.309014224446,82.03348629642983,17.840585128405294
67.9944121788248,53.67075164449146,83.17699411591389,17.982218243245832
68.81527124604997,53.98305624069353,84.31544682642686,18.10917070828883
69.578644379818,54.24343568667847,85.44522129235366,18.22117335385776
70.2890667334959,54.45302870670203,86.5648252548686,18.317550506810175
70.95865652346009,54.616248750314,87.676433732887,18.398242893854807
71.60917637591567,54.74169013622489,88.7931951433896,18.465288039837194
72.27186670834124,54.8404699173508,89.9422132114716,18.522954794762413
72.98046166456916,54.92701257061314,91.15209066320693,18.57731994478049
73.764609227042,55.01402431217457,92.4444288703906,18.633716820108024
74.65077751152063,55.11308551558048,93.82931204229664,18.695468965391647
75.6606956770672,55.23493240187396,95.30510903906554,18.764233928059006
76.81534231452841,55.39111114379793,96.86368462917773,18.841883135559534
78.13696796032525,55.59256850510492,98.49682380753114,18.93096228770567
79.64529072872452,55.84889713742524,100.20006628501301,19.034214250702227
81.35515639947127,56.168134579398014,101.97431816698816,19.154277971774732
83.27495528037736,56.55711521323177,103.82248673997412,19.292703806756982
85.40918807988697,57.02428435757261,105.74371448307068,19.44993833528123
87.75620709246954,57.5782593542787,107.7335481642757,19.62605938965304
90.3079372201413,58.223754188056716,109.78457069044873,19.820005981632818
93.05160165734173,58.96168333908272,111.8861452889945,20.02978038813133
95.97036861184085,59.7891873196901,114.02450374245848,20.253242456332643
99.04340082906606,60.70066184380252,116.18376836476921,20.48779901961798
102.24680136847564,61.691773173802375,118.3469610263785,20.73069900708228
105.55409219669309,62.75746219028525,120.49548949097448,20.978797862735753
108.9387593156589,63.891823922845845,122.60912399679967,21.229005640902685
112.37841977887228,65.0894245573864,124.66785448806593,21.478560216814856
115.85587371429119,66.34606312623418,126.65227278365182,21.725581487835413
119.35688434296821,67.65532026948102,128.54205585692353,21.968523725889582
122.86661215852132,69.00777207370584,130.3168920753984,22.205044130298802
126.36857446762747,70.39246657998876,131.95733142608333,22.43245735088088
129.84335761804573,71.7964601358384,133.4442130506652,22.647909535953488
133.2678798823158,73.20475418708611,134.75847178243953,22.847984304750824
136.6178220990139,74.60113010260079,135.88264471801494,23.028613982640934
139.86873683471072,75.97098924774298,136.80012982305135,23.185451652165753
142.99891526727038,77.30375387721676,137.4956492459143,23.315474923895394
145.99195655879066,78.59718180187997,137.96047062061965,23.416612733819875
148.84144911699013,79.85859346665359,138.19115389421694,23.487816505291136
151.5492067520995,81.09909976215852,138.18524856291177,23.528921848495102
154.12026921707889,82.3273507055253,137.94090969587614,23.53985338531067
156.56139940480966,83.54778952444303,137.4603712621318,23.52093961878854
158.87769963371443,84.76230452620416,136.7509130512587,23.473004215031068
161.07161438150683,85.97352471414945,135.82437081613858,23.39695689464473
163.14568942606707,87.1843418165962,134.69370311768324,23.29457846232566
165.10351278790722,88.39864207730443,133.37227251422433,23.168649518306523
166.95542816345892,89.62273134371367,131.8727034780453,23.02209644006168
168.7144658546914,90.86271246730632,130.20742602733992,22.857687228234976
170.3930971293221,92.12548801832986,128.39150116720919,22.67877304994518
172.00041448556533,93.41498789105412,126.44218487669218,22.489052144437203
173.53852802789584,94.72920853177709,124.3783864474492,22.291931142646533
175.0031103179972,96.06310438052509,122.21859808827594,22.090106900507337
176.3842742935699,97.41007146992257,119.9790707290972,21.88518445948897
177.66478295783375,98.75880139087087,117.67138707030313,21.676898016029256
178.81948263262885,100.09424278556702,115.30269854798098,21.462973983144764
179.82099491889255,101.39818116666243,112.87505551352001,21.23978182340028
180.6458382254222,102.65170901373426,110.38603268709085,21.002239476747604
181.2793518602742,103.8413162742923,107.83042101849537,20.744708723755735
181.7185577581547,104.96463104484836,105.20242281709375,20.461892627463527
181.96188277995952,106.01950385812845,102.49763276633871,20.148900625440547
182.00601146311828,106.99959801455631,99.71187964382443,19.802413462136144
181.84515226968688,107.89493928593733,96.83960554753753,19.419840499123097
181.47357585292502,108.69455506808023,93.87326632848999,19.000115791790336
180.88575330140134,109.38762220065453,90.80536571449875,18.54354560368631
180.077458892967,109.96351405067777,87.63500370315705,18.05140367228762
179.04552407066762,110.41073548895812,84.37173108671959,17.52560190633534
177.78723947740332,110.71879623791736,81.03502630158687,16.968814875319254
176.30605191259656,110.88106887544043,77.64778780913048,16.384579288532677
174.6131143948785,110.89555048425272,74.23490250941063,15.777036929450617
172.7260502825054,110.76327340813118,70.8222472232253,15.151454392195035
170.66817014348658,110.48977164362769,67.4369646521277,14.513836581146506
168.46879091648657,110.08619017705163,64.10757043036551,13.870698264110331
166.1674995101157,109.56986536860305,60.86417626135767,13.228787236162248
163.8136173773405,108.97052428170085,57.73812970773929,12.594851543785524
161.46113490731136,108.32035658798148,54.757886846910424,11.975270253206332
159.16099222442995,107.64718958750078,51.94638415328836,11.376024475987037
156.95598247355827,106.97400349695835,49.32099972466074,10.80230776712682
154.87716542632256,106.31788707530666,46.88953523383759,10.25871630701937
152.94181971972318,105.69051018082388,44.651873028831005,9.748424912525678
151.16182857353647,105.10102689031832,42.59871879257116,9.272925232981237
149.5456009680148,104.55771195925712,40.712081525745816,8.832073943551535
148.1039102974259,104.07128579245887,38.972424156147326,8.425322069066311
146.8496690742611,103.65099429140791,37.37154247337685,8.052472588586568
